,age,is_selfie_verified,gender,schools,city,show_gender_on_profile,relationship_intent,sexual_orientations,hide_age,hide_distance,is_traveling,custom_gender,zodiac_sign,height,education_level,relationship_type,workout,professions,company_name,has_face
2603,21.0,True,F,,Lap Lae,1.0,"Long-term, open to short",,0.0,0.0,1.0,,Capricorn,163.0,Bachelors,Monogamy,Often,,,True
2604,24.0,False,,Hochschule Osnabrück,Osnabrück,0.0,Still figuring it out,,,,,,,179.0,,,Often,,,False
2605,21.0,False,,,Steenwijk,0.0,Long-term partner,,,,,,Cancer,173.0,Trade School,,Sometimes,,,False
2606,20.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2607,25.0,False,,Windesheim Verpleegkunde,,0.0,"Long-term, open to short",,0.0,0.0,,,Cancer,,In Grad School,Monogamy,Sometimes,Verpleegkundige revalidatiezorg,,True
2608,26.0,False,,,Amsterdã,0.0,Still figuring it out,,,,0.0,,Taurus,,,,,,,True
2609,24.0,True,,Pontifical Catholic University of São Paulo,Utrecht,0.0,"Short-term, open to long",,,,,,Cancer,167.0,,,Often,financial analyst,,True
2610,25.0,True,,,,0.0,Still figuring it out,,,,,,Cancer,,Bachelors,,Often,Process engineer,,True
2611,25.0,False,,,,0.0,Long-term partner,,,,,,Cancer,,,,Gym rat,,,True
2612,26.0,True,F,,Osnabrück,1.0,Long-term partner,Straight,0.0,0.0,0.0,,Cancer,158.0,High School,Monogamy,,Gesundheits und Krankenpflegerin,,True
2613,26.0,False,,,,0.0,Still figuring it out,,,,,,Libra,164.0,In Grad School,,,,,True
2614,22.0,False,,Hogeschool Utrecht,Almere,0.0,"Long-term, open to short",,,,,,,,,,,,,True
2615,21.0,True,,,Lelystad,0.0,"Long-term, open to short",,,,0.0,,Taurus,179.0,Trade School,,,Assistent manager bioscoop,Kok experience Lelystad,True
2616,19.0,True,,,,0.0,New friends,,,,0.0,,Pisces,162.0,High School,,,,,False
2617,25.0,False,F,,Enschede,1.0,"Short-term, open to long",Straight,,,,,Leo,,Trade School,Monogamy,,Begeleider gehandicaptenzorg,,True
2618,20.0,True,,uva,Diemen,0.0,Still figuring it out,,,,,,Gemini,170.0,In College,,,,,False
2619,19.0,False,,Fontys Hogescholen,,0.0,Still figuring it out,,,,,,Scorpio,180.0,In Grad School,,Everyday,,,True
2620,19.0,True,,,,0.0,"Short-term, open to long",,,,0.0,,,,,,,,,False
2621,22.0,True,,hva,,0.0,,,,,,,Pisces,172.0,In Grad School,,,,,True
2622,20.0,False,,,Zetel,0.0,"Long-term, open to short",,,,,,Capricorn,,,,,,,True
2623,21.0,False,,,,0.0,Still figuring it out,,,,,,Taurus,168.0,,Monogamy,Occasionally,,,True
2624,21.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2625,25.0,False,,Saxion Universities of Applied Sciences,,0.0,,,0.0,0.0,0.0,,Virgo,,Bachelors,Monogamy,Often,Assistant manager,,True
2626,21.0,False,,,,0.0,Still figuring it out,,,,,,Aries,,,Monogamy,Often,,,True
2627,24.0,False,F,,,1.0,,,,,,,,,In College,,,,,True
2628,28.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,Monogamy,,,,True
2629,28.0,False,,,Zwolle,0.0,,,,,,,Scorpio,163.0,In Grad School,,,Content specialist,,False
2630,22.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2631,26.0,True,,,Osnabrück,0.0,"Short-term, open to long",,,,,,Virgo,178.0,,,Occasionally,,,True
2632,20.0,False,,Hogeschool TIO,,0.0,Still figuring it out,,0.0,0.0,0.0,,Gemini,,,,,Student,Topsporter,True
2633,22.0,False,,Nether,,0.0,"Long-term, open to short",,0.0,0.0,,,,,,Monogamy,,,,True
2634,22.0,False,,Graphic Design,Amsterdam,0.0,Short-term fun,,,,,,Aquarius,,,,Often,Bediening,Disney,True
2635,22.0,False,,,Kraggenburg,0.0,Still figuring it out,,0.0,0.0,0.0,,Capricorn,,,,,Begeleider EMB,Philadelphia,True
2636,25.0,False,F,,,,,,,,,,Virgo,,In Grad School,,,Leerkracht basisonderwijs,,True
2637,22.0,False,,,,0.0,Still figuring it out,,0.0,0.0,,,Gemini,165.0,Trade School,,Often,,,True
2638,25.0,True,,,,0.0,Still figuring it out,Bisexual,,,,,Capricorn,,Masters,Open to exploring,,,,True
2639,21.0,True,,Universiteit van Amsterdam,,0.0,,,,,,,,,,,,,,True
2640,24.0,False,,University of Vienna,,0.0,Still figuring it out,,,,1.0,,Capricorn,163.0,Masters,,Often,"Digital Marketing, PR",,True
2641,18.0,False,,,,0.0,"Short-term, open to long",,,,,,,,,,,,,False
2642,35.0,True,,Vrije Universiteit Amsterdam,Alkmaar,0.0,Still figuring it out,,,,,,Libra,168.0,In College,Monogamy,,,,True
2643,30.0,False,,VU University Amsterdam,Utrecht,0.0,"Long-term, open to short",,,,,,Scorpio,,,Monogamy,,Environmental Consultant,,True
2644,22.0,False,,Hochschule Osnabrück,Osnabrück,0.0,,,,,,,,,Bachelors,,Occasionally,"[{'company': {'name': 'Land Niedersachsen'}, 'title': None}]",Land Niedersachsen,False
2645,26.0,True,,,,0.0,"Long-term, open to short",,,,1.0,,,170.0,,,,,,True
2646,21.0,False,,--,Enschede,0.0,,,,,,,Capricorn,,Trade School,,,Preventieassistente,Tandartspraktijk,True
2647,22.0,False,,,,0.0,"Long-term, open to short",,,,,,Scorpio,,Trade School,,,,,True
2648,24.0,True,,Universiteit Utrecht,,0.0,Still figuring it out,Straight,,,,,Aries,,Bachelors,,Sometimes,Rechtsgeleerdheid,,True
2649,29.0,False,,Saxion Universities of Applied Sciences,Osnabrück,0.0,Short-term fun,,,,0.0,,Aquarius,,,,,,,True
2650,47.0,False,F,"Vrije Hogeschool Driebergen-Rijsenburg 
",Amsterdam,1.0,,Straight,0.0,0.0,,,,,,,,,,True
2651,19.0,False,,,Zeist,0.0,,,,,,,,,,,Often,,,True
2652,23.0,False,,,Emmen,0.0,Still figuring it out,,0.0,0.0,,,Cancer,178.0,Trade School,,Often,,,True
2653,18.0,True,,,,0.0,Still figuring it out,,0.0,0.0,,,Virgo,157.0,High School,Open to exploring,Often,,,True
2654,19.0,False,F,,,1.0,Long-term partner,Straight,0.0,0.0,,,Capricorn,,High School,,Occasionally,Marine Soldat,,False
2655,24.0,True,,Hogeschool Utrecht,,0.0,,,,,0.0,,Virgo,,In College,Monogamy,,Recruiter,,True
2656,28.0,True,,มหาวิทยาลัยรามคำแหง,กรุงเทพมหานคร,0.0,"Long-term, open to short",,0.0,0.0,1.0,,Capricorn,165.0,Bachelors,Monogamy,,financial,irm,True
2657,27.0,True,,,Leeuwarden,0.0,"Long-term, open to short",,,,,,,178.0,,,,,,True
2658,21.0,False,,,Osnabrück,0.0,New friends,,,,,,Aquarius,163.0,,,Often,irgendwas mach ich schon,,False
2659,19.0,True,,Onderwijsassistent,Nunspeet,0.0,,Straight,0.0,0.0,,,Scorpio,,Trade School,,Often,,,True
2660,24.0,False,,,,0.0,Still figuring it out,,0.0,0.0,,,Sagittarius,,Trade School,,,,,True
2661,20.0,True,,,Амстердам,0.0,New friends,,,,,,Taurus,165.0,,,Often,,,True
2662,22.0,False,,Saxion Universities of Applied Sciences,Harderwijk,0.0,Long-term partner,,,,,,Virgo,176.0,Bachelors,,,,,True
2663,22.0,False,,,Münster,0.0,New friends,,,,,,Scorpio,,,,,Personalreferentin,,False
2664,25.0,True,,,Nijmegen,0.0,Still figuring it out,,,,,,,,Masters,,Often,,,True
2665,24.0,False,,Hogeschool Saxion,,0.0,Long-term partner,,,,,,,,In Grad School,,,,,True
2666,22.0,True,F,,Meppel,,"Short-term, open to long",,0.0,0.0,0.0,,Scorpio,,Trade School,Monogamy,Sometimes,F&E,Landal,True
2667,20.0,False,,,Paris,0.0,Long-term partner,,,,1.0,,Leo,,,,,Esthéticienne ,,True
2668,26.0,False,,Utrecht University,,0.0,,,,,0.0,,,,Masters,,,Student,,True
2669,22.0,True,F,,Bremen,1.0,Still figuring it out,,,,0.0,,Leo,,Bachelors,,,Kommunikationsdesignerin,Wiethe content GmbH Bremen,True
2670,25.0,False,,,,0.0,,,,,,,Aquarius,,,,,Verpleegkundige,,True
2671,24.0,False,F,,Lohne (Oldenburg),1.0,Still figuring it out,,,,,,Virgo,,High School,,Occasionally,,,False
2672,32.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,,,,,True
2673,22.0,False,,University of Lincoln,,0.0,"Short-term, open to long",,,,,,,,,,,,,True
2674,23.0,True,,maatschappelijke zorg,Nagele,0.0,,,,,,,Libra,,,,,jeugdzorgmedewerker,coa,True
2675,23.0,True,,Afgestudeerd,Amersfoort,0.0,,,,,,,Aries,,,,,Logopedist,,True
2676,24.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,,,Doktersassistente,,True
2677,20.0,False,,,,0.0,,,,,0.0,,Scorpio,,,,,,,True
2678,20.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2679,22.0,True,,,Amsterdam,0.0,Still figuring it out,,0.0,0.0,,,Scorpio,,,,,Event Manager,,True
2680,28.0,False,,,,0.0,"Long-term, open to short",Straight,,,,,Capricorn,175.0,,Monogamy,Often,Groom concours,,True
2681,23.0,True,,,,0.0,Long-term partner,,,,,,,,,,,,,False
2682,20.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2683,18.0,False,,,,0.0,"Short-term, open to long",,,,,,Gemini,165.0,High School,Monogamy,Often,Barkeeper,,False
2684,23.0,True,F,Geneeskunde,Groningen,1.0,"Long-term, open to short",Straight,,,,,Libra,,Bachelors,,Often,Onderzoek Cardiothoracale chirurgie & Vasculaire Geneeskunde,,True
2685,21.0,True,F,Katholieke PABO Zwolle,Erica,1.0,"Short-term, open to long",,,,,,Libra,,In Grad School,,Often,,,True
2686,24.0,False,,Philipps-Universität Marburg,,0.0,Still figuring it out,,,,,,Taurus,160.0,In College,,Often,Gesundheits- & Krankenpflegerin,,True
2687,24.0,False,,,,0.0,Still figuring it out,,,,,,Aries,169.0,,,,,,False
2688,25.0,False,F,roc van twente,,,,,,,,,Aquarius,,,,,Verzorgende IG,carintreggeland,True
2689,22.0,True,F,Bauhaus-Universität Weimar,Erfurt,,,,,,0.0,,Pisces,,In College,Open to exploring,Sometimes,,,True
2690,25.0,False,,,,0.0,Long-term partner,,,,,,,,,,,,,False
2691,23.0,True,F,,Oudeschild,,Still figuring it out,,,,0.0,,Leo,,High School,,,,,True
2692,23.0,False,,,,0.0,Still figuring it out,,,,0.0,,,,,,,,,True
2693,29.0,False,,,,0.0,,,,,,,,,,,,,,False
2694,27.0,False,F,Hogeschool voor de Kunsten ArtEZ,Meppel,,"Long-term, open to short",,,,,,Gemini,175.0,In Grad School,Monogamy,Often,Educator in Art and Design,,True
2695,23.0,True,,,Utrecht,0.0,"Long-term, open to short",,,,,,Scorpio,,In Grad School,Monogamy,Occasionally,,,True
2696,19.0,True,,,,0.0,New friends,,,,,,Pisces,,,,Often,,,False
2697,22.0,False,,,,0.0,,,,,,,,,,,,,,True
2698,20.0,False,,ROC friese poort,Akkrum,0.0,Long-term partner,,,,,,Aries,,Trade School,,Never,Vrachtwagen chauffeur,Omrin,True
2699,22.0,False,F,,,1.0,"Long-term, open to short",,,,,,Aquarius,,,,Often,,,True
2700,18.0,False,F,Hotelschool ,,1.0,Still figuring it out,,,,,,Virgo,,,,,Horeca,,True
2701,23.0,False,F,,,,,,,,,,,165.0,,,,,,True
2702,20.0,False,,,,0.0,,,,,0.0,,Gemini,,In Grad School,,,,,True
2703,23.0,True,,University of Amsterdam,Berlin,0.0,,,,,,,Cancer,,Bachelors,,,,,True
2704,21.0,False,F,University of Groningen,,1.0,Still figuring it out,Straight,,,0.0,,Aquarius,,,,Gym rat,,,False
2705,19.0,False,,,,0.0,Still figuring it out,,,,,,Cancer,,In College,,Everyday,Event Management,,True
2706,24.0,False,,HafenCity Universität Hamburg - Universität für Baukunst und Metropolenentwicklung,Hamburg,0.0,,,,,,,,,,,,,,True
2707,25.0,True,,Hogeschool Leiden,,0.0,,,0.0,0.0,,,Cancer,,In Grad School,,Sometimes,,,False
2708,25.0,False,F,,Groningen,,Still figuring it out,,,,,,Leo,179.0,,,Often,,,False
2709,40.0,False,,,,0.0,,,,,,,Taurus,,,,Occasionally,,,True
2710,22.0,True,,Universiteit Utrecht,Utrecht,0.0,Still figuring it out,,,,,,Gemini,169.0,Bachelors,,,,,True
2711,19.0,False,,Hogeschool van Amsterdam,,0.0,Still figuring it out,,,,,,,,,,,,,True
2712,31.0,False,F,,,,,,,,,,,,,,,,,True
2713,23.0,False,,Universiteit van Amsterdam,,0.0,,,,,,,,,,,,,,True
2714,22.0,True,,Grafisch Lyceum Utrecht,Hooglanderveen,0.0,Long-term partner,,,,,,Aries,,,Monogamy,Everyday,Sales Expert,Rituals Cosmetics,True
2715,22.0,False,,Hochschule für Künste Bremen,Bremen,0.0,Short-term fun,,,,,,Aquarius,178.0,In College,Open to exploring,Sometimes,,,True
2716,22.0,False,F,Hanzehogeschool Groningen,Leeuwarden,1.0,,,0.0,0.0,0.0,,Capricorn,180.0,In Grad School,,,Student,Commerciële economie,True
2717,23.0,False,F,,Londra,,"Short-term, open to long",,0.0,0.0,,,Capricorn,,Masters,,,,,False
2718,23.0,False,,,Nijmegen,0.0,,,,,0.0,,Leo,,In Grad School,,Often,,,True
2719,20.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,,,,,True
2720,26.0,False,F,ROC van Twente,,,,,,,,,,,,,,"[{'company': {'name': 'Bistro/Restaurant de Zoeke'}, 'title': None}]",Bistro/Restaurant de Zoeke,True
2721,25.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2722,22.0,False,,NHL Hogeschool hbo verpleegkundige,,0.0,"Short-term, open to long",,,,,,,,,,,,,True
2723,20.0,False,,,Hildesheim,0.0,,,,,,,Virgo,173.0,,,,Studentin,,True
2724,19.0,False,,NHL University of Applied Sciences,,0.0,Still figuring it out,Bisexual,,,,,Cancer,,Bachelors,Monogamy,Sometimes,Winkelmedewerker,Daily,False
2725,21.0,False,,Fachhochschule Münster,,0.0,Still figuring it out,,,,,,,,,,,,,False
2726,21.0,False,,,,0.0,,,,,0.0,,,163.0,Bachelors,,,,,True
2727,24.0,False,F,,Tytsjerk,,,,,,,,,,,,,Kinderopvang,,True
2728,20.0,False,,,,0.0,Still figuring it out,,,,,,Gemini,,,,,,,True
2729,19.0,False,F,,Drachten,1.0,,,,,,,,,,,Never,,,True
2730,22.0,False,F,,,1.0,"Short-term, open to long",,,,,,Leo,,,,,,,True
2731,21.0,False,,,Norden,0.0,Short-term fun,Bisexual,,,,,Scorpio,,,Monogamy,Sometimes,,,True
2732,22.0,False,,Hogeschool van Arnhem en Nijmegen,Driel,0.0,Still figuring it out,,,,,,Gemini,,In Grad School,,,,,True
2733,23.0,True,,,,0.0,Still figuring it out,,,,,,Libra,155.0,,,Never,,,True
2734,21.0,False,,Linköpings universitet,,0.0,,,,,,,Cancer,,,,,,,True
2735,27.0,True,F,Partille gymnasium,Wellington,,,,,,0.0,,Pisces,,,,,Horse groom,,True
2736,23.0,False,F,,Cappeln (Oldenburg),,"Long-term, open to short",,,,0.0,,Gemini,165.0,High School,,,Ausbildung Industriekauffrau,,True
2737,26.0,False,F,,Amsterdam,,New friends,,,,0.0,,Leo,,,,,Real estate,,True
2738,25.0,False,,,Amsterdam,0.0,"Short-term, open to long",,,,,,Aries,,,Monogamy,,,,True
2739,22.0,False,,,,0.0,"Long-term, open to short",,,,0.0,,,,,,,,,True
2740,25.0,False,F,,Heerhugowaard,1.0,,,,,,,Leo,,In Grad School,,,Pedagogisch medewerker,,True
2741,25.0,False,,SPD Milan,Milan,0.0,,,,,,,Taurus,,Masters,,Sometimes,student,,True
2742,22.0,False,,Hogeschool van Amsterdam,Utrecht,0.0,,,,,,,,,,,,,,True
2743,20.0,False,,Hogeschool van Arnhem en Nijmegen,Lochem,0.0,"Short-term, open to long",,,,0.0,,Sagittarius,,Bachelors,,Occasionally,Serveerster,Het Bosrestaurant Joppe,True
2744,21.0,False,F,Sociaal werk,Zwolle,1.0,Still figuring it out,,,,0.0,,Aquarius,,Trade School,Monogamy,,klantenservice medewerker,.,True
2745,25.0,False,,,Barneveld,0.0,"Long-term, open to short",,,,,,Leo,168.0,In Grad School,,,,,True
2746,24.0,False,F,,Voorthuizen,,Long-term partner,,,,,,Leo,,Trade School,,Sometimes,Manager,Macdonalds Barneveld,False
2747,29.0,True,F,,,1.0,,,,,,,,,,,,,,True
2748,23.0,False,F,,,,,,,,,,,,,,,,,True
2749,45.0,False,,,,0.0,,,,,,,,,,,,,,True
2750,21.0,False,,Amsterdamse Hogeschool voor de Kunsten,Amsterdam,0.0,,,,,0.0,,,,,,,,,True
2751,18.0,False,,,Nijmegen,0.0,Still figuring it out,,,,,,Libra,173.0,,,Often,Bediening,,True
2752,26.0,False,F,,,,,,,,0.0,,Sagittarius,,,,Gym rat,,,True
2753,24.0,False,F,,,,Still figuring it out,,,,,,Taurus,,Trade School,,,,,True
2754,30.0,False,F,,Hage,,,,,,0.0,,Aries,,,,,,,False
2755,24.0,True,,,,0.0,,,,,,,,,,,,,,True
2756,19.0,False,F,University of Groningen,,1.0,,,,,,,,,,Monogamy,,,,True
2757,23.0,False,F,,,,,,,,0.0,,,,,,,,,True
2758,22.0,False,,Hotel Management,,0.0,,,,,,,,,,,,,,True
2759,21.0,True,,,,0.0,Long-term partner,,,,,,Pisces,,,,Sometimes,Daycare,,True
2760,21.0,False,F,Event Management ,Gorredijk,,,,,,,,,,,,,,,True
2761,23.0,False,,,,0.0,Still figuring it out,,,,,,Aquarius,,,,,,,False
2762,20.0,False,F,Roc Den Helder,,1.0,,Straight,,,,,Gemini,,Trade School,,,,,False
2763,21.0,True,,Windesheim,,0.0,,,,,,,Libra,,,Monogamy,,,,True
2764,36.0,False,,,,0.0,New friends,,,,,,,169.0,Bachelors,,Gym rat,,,True
2765,25.0,False,F,Universiteit Utrecht,Nijmegen,,"Short-term, open to long",,,,,,,,,,,,,False
2766,23.0,True,,ESAA La Martinière Diderot,,0.0,,,,,,,,,Masters,,,,,True
2767,21.0,True,F,IU Internationale Hochschule Bremen,Moormerland,1.0,"Long-term, open to short",,,,,,Sagittarius,,In College,,Occasionally,Duales Studium,Füerton gGmbH,True
2768,21.0,False,,,Apeldoorn,0.0,New friends,,,,,,Virgo,,Trade School,Monogamy,Often,Kapper en kinderopvang,,True
2769,24.0,False,,,,0.0,,,,,0.0,,Aries,170.0,,,,,,True
2770,32.0,False,F,Hanzehogeschool Groningen,Groningen,,,,,,0.0,,,,,,,HRM,,True
2771,24.0,True,,,Diemen,0.0,"Long-term, open to short",,,,,,Gemini,,,,,Marketing,HEMA,True
2772,24.0,False,,,Alkmaar,0.0,"Long-term, open to short",,,,,,Gemini,,In Grad School,,Often,Onderwijs- en zorgassistent in het speciaal onderwijs,,True
2773,23.0,False,,University of Groningen,Amsterdam,0.0,,,,,,,Virgo,,Bachelors,,Sometimes,Operations,,True
2774,25.0,False,F,,,,,,0.0,0.0,0.0,,Taurus,,,,,,,True
2775,23.0,False,,NHL Hogeschool,Leeuwarden,0.0,Still figuring it out,,,,,,Taurus,,In Grad School,,Often,Verkoopmedewerkster,Van Os Tassen & Koffers,False
2776,21.0,False,,,,0.0,Still figuring it out,,,,0.0,,Aquarius,,,,Often,,,True
2777,19.0,False,,Hogeschool Utrecht,,0.0,Still figuring it out,,,,,,Leo,,In College,,,Catering,,True
2778,23.0,False,,Vrije Universiteit Amsterdam,Amsterdam,0.0,,,,,,,Capricorn,,In College,,,,,True
2779,20.0,False,,Noordwest academie,Alkmaar,0.0,Still figuring it out,,,,,,Leo,,In Grad School,,Sometimes,,,True
2780,26.0,False,,,,0.0,,Straight,,,,,,,,,,Leerkracht,,True
2781,25.0,True,,,Amsterdam,0.0,,,,,0.0,,,162.0,,,Often,,,True
2782,23.0,True,,Hogeschool van Arnhem en Nijmegen,Nijmegen,0.0,"Short-term, open to long",,,,,,,,,,,,,True
2783,23.0,False,,Amsterdam School of the Arts,,0.0,Still figuring it out,,0.0,0.0,,,Cancer,160.0,Bachelors,,,,,True
2784,19.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2785,18.0,False,,,Rotenburg (Wümme),0.0,New friends,,,,,,Gemini,,,,Occasionally,Konditorin,,True
2786,20.0,False,,Deltion College,,0.0,"Short-term, open to long",,,,,,Capricorn,,Trade School,,Sometimes,,,True
2787,25.0,False,,,Vechta,0.0,,,,,,,Aquarius,169.0,Bachelors,Monogamy,,,,True
2788,26.0,False,,,,0.0,Long-term partner,,,,,,Leo,,,,,,,True
2789,20.0,True,,Universität Osnabrück,,0.0,,,,,,,Gemini,,In College,,Occasionally,,,True
2790,26.0,False,,,,0.0,,,,,,,,,,,,,,True
2791,20.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
2792,24.0,True,,Windesheim,,0.0,"Long-term, open to short",,,,,,Aquarius,,In Grad School,,Sometimes,Sales order coördinator,VDL ETG Almelo,True
2793,26.0,False,,,,0.0,Still figuring it out,,,,,,Scorpio,,,,Gym rat,,,True
2794,22.0,True,F,NHL University of Applied Sciences,Groningen,1.0,Still figuring it out,,,,0.0,Definitely human,Pisces,165.0,Bachelors,Monogamy,Sometimes,Bartender,,True
2795,20.0,False,,HBO verpleegkunde,,0.0,,,,,,,,,,,,,,False
2796,21.0,False,,,Zeist,0.0,,,,,,,Scorpio,,,,,,,True
2797,20.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,,,,,False
2798,26.0,False,,,,0.0,,,,,,,,,,,,,,True
2799,22.0,False,,,,0.0,"Long-term, open to short",,,,,,Capricorn,,In College,Monogamy,Often,,,True
2800,23.0,False,,,,0.0,Still figuring it out,,0.0,0.0,,,,,,,,,,True
2801,19.0,False,,,Amsterdam,0.0,Still figuring it out,,,,,,,,,,,,,True
2802,29.0,False,F,,,,,,,,,,,,,,,,,False
2803,19.0,False,,,,0.0,"Short-term, open to long",,,,,,,,,,,,,True
2804,21.0,False,,,Zwolle,0.0,"Long-term, open to short",,,,,,,158.0,In College,,,,,False
2805,25.0,False,,,,0.0,Still figuring it out,,,,,,Taurus,,,,,,,True
2806,23.0,False,,,,0.0,"Long-term, open to short",,,,,,,,Bachelors,,,,,True
2807,24.0,False,,University of Florence,,0.0,"Short-term, open to long",,,,,,,,,Monogamy,,,,True
2808,23.0,True,,Julius-Maximilians-Universität Würzburg,Würzburg,0.0,"Short-term, open to long",,,,,,Sagittarius,,Masters,,Sometimes,Master Studentin,,True
2809,21.0,False,,NHL Hogeschool,,0.0,,,,,,,Aquarius,,,,,,,True
2810,24.0,True,,,,0.0,Still figuring it out,,,,,,Leo,172.0,In Grad School,Monogamy,,Hypotheken,ABN AMRO,True
2811,31.0,True,,,Oldenburg,0.0,Still figuring it out,,0.0,0.0,0.0,,Pisces,,,,Occasionally,Management,,True
2812,23.0,False,,Hogeschool van Amsterdam,Utrecht,0.0,Still figuring it out,,,,,,Leo,,In Grad School,,Sometimes,Freelancer,Foto- en videograaf,True
2813,26.0,False,,,,0.0,,,0.0,0.0,0.0,,Gemini,,,Monogamy,,,,True
2814,22.0,False,,Hogeschool voor de Kunsten ArtEZ,,0.0,"Long-term, open to short",,,,,,Leo,,In Grad School,Monogamy,,Grafisch ontwerper,,True
2815,22.0,False,,,,0.0,Still figuring it out,,,,,,Aries,,,Monogamy,Often,,,True
2816,20.0,True,,Deltion College Zwolle,,0.0,Still figuring it out,,,,,,Aquarius,,,,,Kinderopvang,,True
2817,26.0,False,,,,0.0,,,,,,,,,,,,,,True
2818,26.0,True,,,,0.0,Still figuring it out,,,,,,Aquarius,,,,Often,,,True
2819,24.0,False,,,Amsterdam,0.0,Still figuring it out,,,,,,Cancer,160.0,,,Often,Flight Attendant,KLM,True
2820,26.0,True,,,,0.0,"Long-term, open to short",,,,,,,,,,,Ambulant Hulpverlener,,True
2821,19.0,False,,Hogeschool Utrecht,Soest,0.0,,,,,,,Leo,,In Grad School,,,,,True
2822,23.0,True,,,,0.0,"Short-term, open to long",Straight,,,,,,170.0,,,,,,True
2823,20.0,False,,,Cornwall,0.0,,,,,,,Cancer,,,,,,,True
2824,24.0,False,,,,0.0,"Long-term, open to short",,0.0,0.0,1.0,,Aquarius,170.0,,Monogamy,,,,True
2825,19.0,True,,Hogeschool van Arnhem en Nijmegen,Ede,0.0,"Short-term, open to long",,,,,,Virgo,165.0,,Monogamy,Often,Sportmasseur,,True
2826,35.0,False,,,,0.0,Still figuring it out,,,,,,,,,Open to exploring,,,,True
2827,22.0,False,,Windesheim,,0.0,Short-term fun,,,,,,Cancer,,In Grad School,,Often,,,True
2828,24.0,False,,,,0.0,Short-term fun,,,,,,,,,,,,,False
2829,20.0,False,,,,0.0,Still figuring it out,,,,,,Aries,,In College,Monogamy,Often,,,False
2830,22.0,False,F,iPabo,,,,,,,0.0,,,,,,,Onderwijsassistent,,True
2831,25.0,False,F,University of Groningen,Groningen,,,,,,,,,,,,,,,False
2832,20.0,False,,Stenden Hogeschool,Leeuwarden,0.0,,,,,,,Capricorn,,,,,,,True
2833,18.0,False,,Deltion,,0.0,Still figuring it out,,,,,,Scorpio,172.0,Trade School,Monogamy,Sometimes,Caissière,,True
2834,19.0,False,,Amsterdam University of Applied Sciences,Amsterdam,0.0,New friends,,,,,,Gemini,,Bachelors,,,,,True
2835,20.0,False,F,Marienhausschule,,1.0,"Long-term, open to short",,,,,,Gemini,161.0,High School,Monogamy,Often,Ausbildung zur Erzieherin,,True
2836,27.0,False,,,,0.0,,,,,,,,,,,,,,True
2837,21.0,False,,Frankfurt University of Music and Performing Arts,Arnhem,0.0,Still figuring it out,,,,,,Taurus,168.0,Bachelors,,Everyday,Danser,,True
